ENSG00000000003	ENST00000373020	TSPAN6	0
ENSG00000135801	ENST00000258281	TAF5L	0
ENSG00000135801	ENST00000366674	TAF5L	0
ENSG00000135801	ENST00000366675	TAF5L	0
ENSG00000135801	ENST00000366676	TAF5L	0
ENSG00000135821	ENST00000311223	GLUL	0
ENSG00000135821	ENST00000331872	GLUL	0
ENSG00000135821	ENST00000339526	GLUL	0
ENSG00000135821	ENST00000417584	GLUL	0
ENSG00000135823	ENST00000258301	STX6	4
ENSG00000135823	ENST00000542060	STX6	0
ENSG00000135824	ENST00000258302	RGS8	8
ENSG00000135824	ENST00000367556	RGS8	0
ENSG00000135824	ENST00000367557	RGS8	0
ENSG00000135824	ENST00000483095	RGS8	0
ENSG00000135824	ENST00000508450	RGS8	3
ENSG00000135828	ENST00000367559	RNASEL	0
ENSG00000135828	ENST00000444138	RNASEL	0
ENSG00000135828	ENST00000539397	RNASEL	0
ENSG00000135829	ENST00000367549	DHX9	0
ENSG00000135835	ENST00000367587	KIAA1614	0
ENSG00000135835	ENST00000367588	KIAA1614	0
ENSG00000135837	ENST00000357434	CEP350	3
ENSG00000135837	ENST00000367607	CEP350	0
ENSG00000135837	ENST00000417046	CEP350	3
ENSG00000135837	ENST00000418229	CEP350	3
ENSG00000135837	ENST00000429851	CEP350	3
ENSG00000135837	ENST00000437245	CEP350	3
ENSG00000135837	ENST00000490047	CEP350	3
ENSG00000135837	ENST00000491495	CEP350	3
ENSG00000135838	ENST00000258317	NPL	0
ENSG00000135838	ENST00000367550	NPL	0
ENSG00000135838	ENST00000367552	NPL	0
ENSG00000135838	ENST00000367553	NPL	0
ENSG00000135838	ENST00000367554	NPL	0
ENSG00000135838	ENST00000367555	NPL	0
ENSG00000135842	ENST00000367511	FAM129A	0
ENSG00000135842	ENST00000417056	FAM129A	3
ENSG00000135845	ENST00000258324	PIGC	0
ENSG00000135845	ENST00000344529	PIGC	0
ENSG00000135845	ENST00000367728	PIGC	0
ENSG00000135847	ENST00000367595	ACBD6	0
ENSG00000135862	ENST00000258341	LAMC1	0
ENSG00000135862	ENST00000484114	LAMC1	3
ENSG00000135870	ENST00000258349	RC3H1	0
ENSG00000135870	ENST00000367694	RC3H1	0
ENSG00000135870	ENST00000367696	RC3H1	0
ENSG00000135898	ENST00000392039	GPR55	0
ENSG00000135898	ENST00000392040	GPR55	0
ENSG00000135898	ENST00000438398	GPR55	3
ENSG00000135898	ENST00000444078	GPR55	0
ENSG00000135899	ENST00000258381	SP110	0
ENSG00000135899	ENST00000258382	SP110	0
ENSG00000135899	ENST00000338556	SP110	8
ENSG00000135899	ENST00000358662	SP110	0
ENSG00000135899	ENST00000392048	SP110	0
ENSG00000135899	ENST00000409815	SP110	3
ENSG00000135899	ENST00000416610	SP110	3
ENSG00000135899	ENST00000455674	SP110	11
ENSG00000135899	ENST00000540870	SP110	0
ENSG00000135900	ENST00000258383	MRPL44	0
ENSG00000135902	ENST00000258385	CHRND	0
ENSG00000135902	ENST00000412233	CHRND	8
ENSG00000135902	ENST00000441621	CHRND	0
ENSG00000135902	ENST00000446616	CHRND	8
ENSG00000135902	ENST00000449596	CHRND	3
ENSG00000135902	ENST00000457943	CHRND	0
ENSG00000135902	ENST00000536614	CHRND	0
ENSG00000135902	ENST00000543200	CHRND	0
ENSG00000135903	ENST00000258387	PAX3	0
ENSG00000135903	ENST00000336840	PAX3	0
ENSG00000135903	ENST00000344493	PAX3	0
ENSG00000135903	ENST00000350526	PAX3	0
ENSG00000135903	ENST00000392069	PAX3	0
ENSG00000135903	ENST00000392070	PAX3	0
ENSG00000135903	ENST00000409551	PAX3	0
ENSG00000135903	ENST00000409828	PAX3	0
ENSG00000135905	ENST00000258390	DOCK10	0
ENSG00000135905	ENST00000409592	DOCK10	0
ENSG00000135905	ENST00000422684	DOCK10	3
ENSG00000135905	ENST00000435582	DOCK10	8
ENSG00000135905	ENST00000458608	DOCK10	8
ENSG00000135905	ENST00000535663	DOCK10	11
ENSG00000135912	ENST00000258398	TTLL4	0
ENSG00000135912	ENST00000392102	TTLL4	0
ENSG00000135912	ENST00000415717	TTLL4	3
ENSG00000135912	ENST00000417196	TTLL4	3
ENSG00000135912	ENST00000417855	TTLL4	3
ENSG00000135912	ENST00000424644	TTLL4	3
ENSG00000135912	ENST00000434241	TTLL4	3
ENSG00000135912	ENST00000436668	TTLL4	3
ENSG00000135912	ENST00000437755	TTLL4	3
ENSG00000135912	ENST00000442769	TTLL4	0
ENSG00000135912	ENST00000448224	TTLL4	3
ENSG00000135912	ENST00000457313	TTLL4	0
ENSG00000135913	ENST00000258399	USP37	0
ENSG00000135913	ENST00000338465	USP37	0
ENSG00000135913	ENST00000415516	USP37	0
ENSG00000135913	ENST00000418019	USP37	0
ENSG00000135913	ENST00000454775	USP37	0
ENSG00000135914	ENST00000258400	HTR2B	0
ENSG00000135916	ENST00000326407	ITM2C	0
ENSG00000135916	ENST00000326427	ITM2C	0
ENSG00000135916	ENST00000335005	ITM2C	0
ENSG00000135916	ENST00000409704	ITM2C	0
ENSG00000135916	ENST00000418408	ITM2C	3
ENSG00000135916	ENST00000457215	ITM2C	3
ENSG00000135916	ENST00000541852	ITM2C	3
ENSG00000135916	ENST00000543957	ITM2C	3
ENSG00000135917	ENST00000258403	SLC19A3	0
ENSG00000135917	ENST00000409287	SLC19A3	0
ENSG00000135917	ENST00000409456	SLC19A3	11
ENSG00000135917	ENST00000419059	SLC19A3	3
ENSG00000135917	ENST00000425817	SLC19A3	0
ENSG00000135917	ENST00000431622	SLC19A3	0
ENSG00000135917	ENST00000456524	SLC19A3	3
ENSG00000135917	ENST00000541617	SLC19A3	0
ENSG00000135919	ENST00000258405	SERPINE2	0
ENSG00000135919	ENST00000409304	SERPINE2	0
ENSG00000135919	ENST00000409840	SERPINE2	0
ENSG00000135919	ENST00000423446	SERPINE2	3
ENSG00000135919	ENST00000432738	SERPINE2	3
ENSG00000135919	ENST00000447280	SERPINE2	8
ENSG00000135919	ENST00000454956	SERPINE2	3
ENSG00000135924	ENST00000336576	DNAJB2	0
ENSG00000135924	ENST00000392086	DNAJB2	8
ENSG00000135924	ENST00000392087	DNAJB2	3
ENSG00000135924	ENST00000421532	DNAJB2	3
ENSG00000135924	ENST00000425450	DNAJB2	3
ENSG00000135924	ENST00000439026	DNAJB2	3
ENSG00000135924	ENST00000442681	DNAJB2	3
ENSG00000135925	ENST00000258411	WNT10A	0
ENSG00000135925	ENST00000458582	WNT10A	3
ENSG00000135926	ENST00000258412	TMBIM1	0
ENSG00000135926	ENST00000396809	TMBIM1	0
ENSG00000135926	ENST00000413976	TMBIM1	3
ENSG00000135926	ENST00000418569	TMBIM1	3
ENSG00000135926	ENST00000420341	TMBIM1	3
ENSG00000135926	ENST00000425694	TMBIM1	3
ENSG00000135926	ENST00000429501	TMBIM1	3
ENSG00000135926	ENST00000434015	TMBIM1	3
ENSG00000135926	ENST00000437694	TMBIM1	0
ENSG00000135926	ENST00000439306	TMBIM1	12
ENSG00000135926	ENST00000440422	TMBIM1	3
ENSG00000135926	ENST00000444000	TMBIM1	3
ENSG00000135926	ENST00000444183	TMBIM1	3
ENSG00000135926	ENST00000444881	TMBIM1	0
ENSG00000135926	ENST00000445635	TMBIM1	0
ENSG00000135926	ENST00000451181	TMBIM1	3
ENSG00000135926	ENST00000453281	TMBIM1	3
ENSG00000135926	ENST00000453776	TMBIM1	3
ENSG00000135929	ENST00000258415	CYP27A1	0
ENSG00000135929	ENST00000411688	CYP27A1	3
ENSG00000135929	ENST00000445971	CYP27A1	0
ENSG00000135930	ENST00000258416	EIF4E2	0
ENSG00000135930	ENST00000409098	EIF4E2	0
ENSG00000135930	ENST00000409167	EIF4E2	0
ENSG00000135930	ENST00000409322	EIF4E2	0
ENSG00000135930	ENST00000409394	EIF4E2	0
ENSG00000135930	ENST00000409495	EIF4E2	0
ENSG00000135930	ENST00000409514	EIF4E2	0
ENSG00000135930	ENST00000444113	EIF4E2	3
ENSG00000135930	ENST00000454501	EIF4E2	11
ENSG00000135931	ENST00000349938	ARMC9	0
ENSG00000135931	ENST00000424740	ARMC9	3
ENSG00000135931	ENST00000428662	ARMC9	11
ENSG00000135931	ENST00000436339	ARMC9	3
ENSG00000135931	ENST00000440107	ARMC9	3
ENSG00000135931	ENST00000444285	ARMC9	3
ENSG00000135931	ENST00000446447	ARMC9	3
ENSG00000135932	ENST00000258418	CAB39	0
ENSG00000135932	ENST00000409788	CAB39	0
ENSG00000135932	ENST00000410084	CAB39	0
ENSG00000135940	ENST00000258424	COX5B	0
ENSG00000135945	ENST00000258428	REV1	0
ENSG00000135945	ENST00000393445	REV1	0
ENSG00000135945	ENST00000413697	REV1	0
ENSG00000135945	ENST00000438366	REV1	3
ENSG00000135945	ENST00000450415	REV1	3
ENSG00000135951	ENST00000355053	TSGA10	0
ENSG00000135951	ENST00000393482	TSGA10	3
ENSG00000135951	ENST00000393483	TSGA10	0
ENSG00000135951	ENST00000409564	TSGA10	3
ENSG00000135951	ENST00000410001	TSGA10	0
ENSG00000135951	ENST00000539964	TSGA10	0
ENSG00000135951	ENST00000542655	TSGA10	8
ENSG00000135953	ENST00000258436	MFSD9	0
ENSG00000135953	ENST00000411991	MFSD9	0
ENSG00000135953	ENST00000421966	MFSD9	0
ENSG00000135953	ENST00000428085	MFSD9	3
ENSG00000135953	ENST00000437075	MFSD9	0
ENSG00000135953	ENST00000438943	MFSD9	0
ENSG00000135956	ENST00000258439	TMEM127	0
ENSG00000135956	ENST00000432959	TMEM127	0
ENSG00000135956	ENST00000435268	TMEM127	0
ENSG00000135960	ENST00000258443	EDAR	0
ENSG00000135960	ENST00000376651	EDAR	0
ENSG00000135960	ENST00000409271	EDAR	0
ENSG00000135966	ENST00000258449	TGFBRAP1	0
ENSG00000135966	ENST00000393359	TGFBRAP1	0
ENSG00000135968	ENST00000309863	GCC2	8
ENSG00000135968	ENST00000393321	GCC2	11
ENSG00000135968	ENST00000409821	GCC2	11
ENSG00000135968	ENST00000409896	GCC2	3
ENSG00000135968	ENST00000447558	GCC2	3
ENSG00000135968	ENST00000462897	GCC2	3
ENSG00000135968	ENST00000482325	GCC2	8
ENSG00000135968	ENST00000492785	GCC2	3
ENSG00000135972	ENST00000258455	MRPS9	0
ENSG00000135972	ENST00000413583	MRPS9	3
ENSG00000135973	ENST00000258456	GPR45	0
ENSG00000135974	ENST00000258457	C2orf49	0
ENSG00000135974	ENST00000410049	C2orf49	4
ENSG00000135974	ENST00000437250	C2orf49	4
ENSG00000135976	ENST00000357042	ANKRD36	8
ENSG00000135976	ENST00000420699	ANKRD36	0
ENSG00000135976	ENST00000461153	ANKRD36	0
ENSG00000135999	ENST00000258484	EPC2	0
ENSG00000135999	ENST00000397424	EPC2	3
ENSG00000135999	ENST00000409654	EPC2	0
ENSG00000135999	ENST00000449013	EPC2	3
ENSG00000135999	ENST00000457184	EPC2	3
ENSG00000136002	ENST00000326016	ARHGEF4	0
ENSG00000136002	ENST00000355771	ARHGEF4	0
ENSG00000136002	ENST00000392953	ARHGEF4	0
ENSG00000136002	ENST00000409303	ARHGEF4	0
ENSG00000136002	ENST00000409359	ARHGEF4	0
ENSG00000136002	ENST00000428230	ARHGEF4	0
ENSG00000136002	ENST00000438985	ARHGEF4	3
ENSG00000136002	ENST00000525839	ARHGEF4	0
ENSG00000136002	ENST00000532720	ARHGEF4	3
ENSG00000136003	ENST00000311893	ISCU	0
ENSG00000136003	ENST00000338291	ISCU	0
ENSG00000136003	ENST00000392807	ISCU	0
ENSG00000136003	ENST00000431221	ISCU	0
ENSG00000136003	ENST00000535729	ISCU	0
ENSG00000136003	ENST00000539580	ISCU	0
ENSG00000136003	ENST00000539593	ISCU	0
ENSG00000136003	ENST00000547005	ISCU	0
ENSG00000136010	ENST00000258494	ALDH1L2	0
ENSG00000136010	ENST00000424857	ALDH1L2	8
ENSG00000136010	ENST00000548418	ALDH1L2	3
ENSG00000136010	ENST00000552270	ALDH1L2	8
ENSG00000136011	ENST00000388887	STAB2	4
ENSG00000136011	ENST00000549474	STAB2	11
ENSG00000136011	ENST00000552777	STAB2	3
ENSG00000136014	ENST00000258499	USP44	0
ENSG00000136014	ENST00000393091	USP44	0
ENSG00000136014	ENST00000537435	USP44	0
ENSG00000136014	ENST00000549639	USP44	3
ENSG00000136014	ENST00000551837	USP44	3
ENSG00000136014	ENST00000552440	USP44	0
ENSG00000136021	ENST00000360820	SCYL2	0
ENSG00000136021	ENST00000548392	SCYL2	3
ENSG00000136021	ENST00000548871	SCYL2	11
ENSG00000136021	ENST00000549687	SCYL2	3
ENSG00000136021	ENST00000550251	SCYL2	3
ENSG00000136026	ENST00000378026	CKAP4	0
ENSG00000136026	ENST00000553039	CKAP4	3
ENSG00000136040	ENST00000258526	PLXNC1	0
ENSG00000136040	ENST00000545312	PLXNC1	0
ENSG00000136040	ENST00000547057	PLXNC1	0
ENSG00000136040	ENST00000549217	PLXNC1	8
ENSG00000136040	ENST00000550080	PLXNC1	3
ENSG00000136040	ENST00000551850	PLXNC1	3
ENSG00000136044	ENST00000258530	APPL2	0
ENSG00000136044	ENST00000539978	APPL2	0
ENSG00000136044	ENST00000546731	APPL2	0
ENSG00000136044	ENST00000547439	APPL2	8
ENSG00000136044	ENST00000549056	APPL2	3
ENSG00000136044	ENST00000549974	APPL2	8
ENSG00000136044	ENST00000551662	APPL2	0
ENSG00000136044	ENST00000553097	APPL2	3
ENSG00000136044	ENST00000553109	APPL2	3
ENSG00000136045	ENST00000412830	PWP1	0
ENSG00000136045	ENST00000541166	PWP1	0
ENSG00000136045	ENST00000547995	PWP1	3
ENSG00000136045	ENST00000552760	PWP1	0
ENSG00000136048	ENST00000258534	DRAM1	0
ENSG00000136048	ENST00000544152	DRAM1	0
ENSG00000136048	ENST00000549066	DRAM1	3
ENSG00000136048	ENST00000549365	DRAM1	7
ENSG00000136048	ENST00000551403	DRAM1	0
ENSG00000136051	ENST00000332180	KIAA1033	0
ENSG00000136051	ENST00000547404	KIAA1033	8
ENSG00000136051	ENST00000548195	KIAA1033	3
ENSG00000136051	ENST00000550053	KIAA1033	8
ENSG00000136051	ENST00000551224	KIAA1033	3
ENSG00000136051	ENST00000552203	KIAA1033	3
ENSG00000136052	ENST00000258538	SLC41A2	0
ENSG00000136052	ENST00000411411	SLC41A2	3
ENSG00000136052	ENST00000415674	SLC41A2	3
ENSG00000136052	ENST00000417469	SLC41A2	3
ENSG00000136052	ENST00000424946	SLC41A2	3
ENSG00000136052	ENST00000432951	SLC41A2	3
ENSG00000136052	ENST00000433540	SLC41A2	3
ENSG00000136052	ENST00000437220	SLC41A2	3
ENSG00000136052	ENST00000449866	SLC41A2	3
ENSG00000136059	ENST00000283713	VILL	0
ENSG00000136059	ENST00000383759	VILL	0
ENSG00000136059	ENST00000412008	VILL	3
ENSG00000136059	ENST00000416303	VILL	3
ENSG00000136059	ENST00000465644	VILL	0
ENSG00000136059	ENST00000492491	VILL	3
ENSG00000136068	ENST00000295956	FLNB	0
ENSG00000136068	ENST00000348383	FLNB	0
ENSG00000136068	ENST00000357272	FLNB	8
ENSG00000136068	ENST00000358537	FLNB	0
ENSG00000136068	ENST00000419752	FLNB	0
ENSG00000136068	ENST00000429972	FLNB	0
ENSG00000136068	ENST00000466455	FLNB	3
ENSG00000136068	ENST00000470231	FLNB	3
ENSG00000136068	ENST00000490882	FLNB	0
ENSG00000136068	ENST00000493452	FLNB	0
ENSG00000136098	ENST00000258597	NEK3	0
ENSG00000136098	ENST00000339406	NEK3	4
ENSG00000136098	ENST00000378101	NEK3	4
ENSG00000136098	ENST00000400357	NEK3	0
ENSG00000136098	ENST00000452082	NEK3	0
ENSG00000136098	ENST00000547820	NEK3	3
ENSG00000136098	ENST00000548127	NEK3	0
ENSG00000136098	ENST00000550841	NEK3	3
ENSG00000136098	ENST00000551355	NEK3	0
ENSG00000136099	ENST00000338862	PCDH8	0
ENSG00000136099	ENST00000377942	PCDH8	0
ENSG00000136100	ENST00000378060	VPS36	0
ENSG00000136104	ENST00000336617	RNASEH2B	0
ENSG00000136104	ENST00000422660	RNASEH2B	0
ENSG00000136108	ENST00000258607	CKAP2	0
ENSG00000136108	ENST00000378034	CKAP2	0
ENSG00000136108	ENST00000378037	CKAP2	0
ENSG00000136108	ENST00000468284	CKAP2	3
ENSG00000136108	ENST00000480747	CKAP2	11
ENSG00000136108	ENST00000490903	CKAP2	8
ENSG00000136110	ENST00000377962	LECT1	0
ENSG00000136110	ENST00000431550	LECT1	3
ENSG00000136110	ENST00000448904	LECT1	0
ENSG00000136111	ENST00000377625	TBC1D4	4
ENSG00000136111	ENST00000377636	TBC1D4	4
ENSG00000136111	ENST00000413735	TBC1D4	3
ENSG00000136111	ENST00000425511	TBC1D4	0
ENSG00000136111	ENST00000431480	TBC1D4	4
ENSG00000136114	ENST00000258613	THSD1	0
ENSG00000136114	ENST00000349258	THSD1	0
ENSG00000136114	ENST00000544466	THSD1	0
ENSG00000136122	ENST00000377814	BORA	3
ENSG00000136122	ENST00000377815	BORA	0
ENSG00000136122	ENST00000390667	BORA	0
ENSG00000136141	ENST00000311191	LRCH1	4
ENSG00000136141	ENST00000389797	LRCH1	4
ENSG00000136141	ENST00000389798	LRCH1	4
ENSG00000136141	ENST00000463929	LRCH1	3
ENSG00000136141	ENST00000478412	LRCH1	3
ENSG00000136143	ENST00000378654	SUCLA2	0
ENSG00000136143	ENST00000433022	SUCLA2	3
ENSG00000136143	ENST00000434484	SUCLA2	3
ENSG00000136143	ENST00000534875	SUCLA2	0
ENSG00000136143	ENST00000543413	SUCLA2	0
ENSG00000136143	ENST00000544100	SUCLA2	0
ENSG00000136144	ENST00000258646	RCBTB1	0
ENSG00000136144	ENST00000378302	RCBTB1	0
ENSG00000136144	ENST00000546015	RCBTB1	0
ENSG00000136146	ENST00000258648	MED4	0
ENSG00000136146	ENST00000378586	MED4	0
ENSG00000136146	ENST00000417167	MED4	3
ENSG00000136147	ENST00000357596	PHF11	0
ENSG00000136147	ENST00000378319	PHF11	0
ENSG00000136147	ENST00000426879	PHF11	3
ENSG00000136147	ENST00000442195	PHF11	3
ENSG00000136147	ENST00000465045	PHF11	0
ENSG00000136147	ENST00000485919	PHF11	3
ENSG00000136147	ENST00000488958	PHF11	0
ENSG00000136147	ENST00000496612	PHF11	11
ENSG00000136152	ENST00000349995	COG3	0
ENSG00000136153	ENST00000321797	LMO7	0
ENSG00000136153	ENST00000341547	LMO7	0
ENSG00000136153	ENST00000357063	LMO7	0
ENSG00000136153	ENST00000377499	LMO7	3
ENSG00000136153	ENST00000377534	LMO7	0
ENSG00000136153	ENST00000447038	LMO7	3
ENSG00000136153	ENST00000465261	LMO7	0
ENSG00000136153	ENST00000489941	LMO7	3
ENSG00000136153	ENST00000497947	LMO7	3
ENSG00000136153	ENST00000524651	LMO7	3
ENSG00000136153	ENST00000525107	LMO7	3
ENSG00000136153	ENST00000525373	LMO7	3
ENSG00000136153	ENST00000525914	LMO7	3
ENSG00000136153	ENST00000526202	LMO7	0
ENSG00000136153	ENST00000526371	LMO7	3
ENSG00000136153	ENST00000526528	LMO7	3
ENSG00000136153	ENST00000533809	LMO7	3
ENSG00000136153	ENST00000534657	LMO7	3
ENSG00000136155	ENST00000349847	SCEL	8
ENSG00000136155	ENST00000377246	SCEL	8
ENSG00000136155	ENST00000471491	SCEL	0
ENSG00000136155	ENST00000535157	SCEL	8
ENSG00000136156	ENST00000378549	ITM2B	0
ENSG00000136156	ENST00000378565	ITM2B	0
ENSG00000136156	ENST00000463839	ITM2B	3
ENSG00000136156	ENST00000607866	ITM2B	3
ENSG00000136158	ENST00000377102	SPRY2	0
ENSG00000136158	ENST00000377104	SPRY2	0
ENSG00000136158	ENST00000540649	SPRY2	0
ENSG00000136159	ENST00000258662	NUDT15	0
ENSG00000136160	ENST00000334286	EDNRB	0
ENSG00000136160	ENST00000377211	EDNRB	0
ENSG00000136160	ENST00000446573	EDNRB	0
ENSG00000136161	ENST00000344532	RCBTB2	0
ENSG00000136161	ENST00000430805	RCBTB2	0
ENSG00000136161	ENST00000544492	RCBTB2	0
ENSG00000136161	ENST00000544904	RCBTB2	0
ENSG00000136167	ENST00000323076	LCP1	0
ENSG00000136167	ENST00000398576	LCP1	0
ENSG00000136167	ENST00000416500	LCP1	3
ENSG00000136167	ENST00000435666	LCP1	0
ENSG00000136167	ENST00000442275	LCP1	3
ENSG00000136169	ENST00000258672	SETDB2	0
ENSG00000136169	ENST00000317257	SETDB2	0
ENSG00000136169	ENST00000354234	SETDB2	0
ENSG00000136193	ENST00000242059	SCRN1	0
ENSG00000136193	ENST00000409497	SCRN1	0
ENSG00000136193	ENST00000409570	SCRN1	0
ENSG00000136193	ENST00000416113	SCRN1	8
ENSG00000136193	ENST00000421434	SCRN1	3
ENSG00000136193	ENST00000425819	SCRN1	0
ENSG00000136193	ENST00000426154	SCRN1	0
ENSG00000136193	ENST00000434476	SCRN1	0
ENSG00000136193	ENST00000438497	SCRN1	3
ENSG00000136197	ENST00000350427	C7orf25	0
ENSG00000136197	ENST00000425683	C7orf25	3
ENSG00000136197	ENST00000431882	C7orf25	0
ENSG00000136197	ENST00000432637	C7orf25	3
ENSG00000136197	ENST00000438029	C7orf25	0
ENSG00000136197	ENST00000447342	C7orf25	0
ENSG00000136205	ENST00000311160	TNS3	0
ENSG00000136205	ENST00000355730	TNS3	0
ENSG00000136205	ENST00000398879	TNS3	0
ENSG00000136205	ENST00000413551	TNS3	3
ENSG00000136205	ENST00000415929	TNS3	3
ENSG00000136205	ENST00000428457	TNS3	3
ENSG00000136205	ENST00000434451	TNS3	3
ENSG00000136205	ENST00000442536	TNS3	0
ENSG00000136205	ENST00000450444	TNS3	11
ENSG00000136205	ENST00000457718	TNS3	3
ENSG00000136205	ENST00000458317	TNS3	0
ENSG00000136206	ENST00000258704	SPDYE1	0
ENSG00000136213	ENST00000258711	CHST12	0
ENSG00000136213	ENST00000432336	CHST12	3
ENSG00000136231	ENST00000258729	IGF2BP3	4
ENSG00000136231	ENST00000421467	IGF2BP3	8
ENSG00000136235	ENST00000258733	GPNMB	0
ENSG00000136235	ENST00000381990	GPNMB	0
ENSG00000136235	ENST00000409458	GPNMB	0
ENSG00000136235	ENST00000453162	GPNMB	0
ENSG00000136235	ENST00000539136	GPNMB	0
ENSG00000136237	ENST00000344041	RAPGEF5	4
ENSG00000136237	ENST00000401957	RAPGEF5	4
ENSG00000136237	ENST00000405243	RAPGEF5	0
ENSG00000136237	ENST00000420196	RAPGEF5	3
ENSG00000136237	ENST00000451559	RAPGEF5	0
ENSG00000136237	ENST00000458533	RAPGEF5	7
ENSG00000136238	ENST00000348035	RAC1	0
ENSG00000136238	ENST00000356142	RAC1	0
ENSG00000136240	ENST00000258739	KDELR2	0
ENSG00000136240	ENST00000382267	KDELR2	0
ENSG00000136240	ENST00000490996	KDELR2	0
ENSG00000136243	ENST00000258742	NUPL2	0
ENSG00000136243	ENST00000410002	NUPL2	0
ENSG00000136243	ENST00000413919	NUPL2	3
ENSG00000136243	ENST00000437140	NUPL2	8
ENSG00000136243	ENST00000438012	NUPL2	12
ENSG00000136244	ENST00000258743	IL6	0
ENSG00000136244	ENST00000401630	IL6	0
ENSG00000136244	ENST00000401651	IL6	0
ENSG00000136244	ENST00000404625	IL6	0
ENSG00000136244	ENST00000406575	IL6	0
ENSG00000136244	ENST00000407492	IL6	0
ENSG00000136244	ENST00000420258	IL6	0
ENSG00000136244	ENST00000426291	IL6	3
ENSG00000136247	ENST00000335965	ZDHHC4	0
ENSG00000136247	ENST00000396706	ZDHHC4	0
ENSG00000136247	ENST00000396707	ZDHHC4	0
ENSG00000136247	ENST00000396709	ZDHHC4	0
ENSG00000136247	ENST00000396713	ZDHHC4	0
ENSG00000136247	ENST00000405731	ZDHHC4	0
ENSG00000136247	ENST00000483589	ZDHHC4	3
ENSG00000136250	ENST00000258749	AOAH	0
ENSG00000136250	ENST00000414637	AOAH	0
ENSG00000136250	ENST00000431169	AOAH	0
ENSG00000136250	ENST00000435386	AOAH	3
ENSG00000136250	ENST00000535891	AOAH	0
ENSG00000136250	ENST00000538464	AOAH	8
ENSG00000136261	ENST00000258761	BZW2	0
ENSG00000136261	ENST00000405202	BZW2	8
ENSG00000136261	ENST00000407633	BZW2	0
ENSG00000136261	ENST00000415365	BZW2	3
ENSG00000136261	ENST00000430000	BZW2	3
ENSG00000136261	ENST00000433922	BZW2	0
ENSG00000136261	ENST00000436868	BZW2	0
ENSG00000136261	ENST00000437745	BZW2	0
ENSG00000136261	ENST00000438834	BZW2	3
ENSG00000136261	ENST00000446596	BZW2	3
ENSG00000136261	ENST00000452975	BZW2	0
ENSG00000136267	ENST00000258767	DGKB	4
ENSG00000136267	ENST00000399322	DGKB	0
ENSG00000136267	ENST00000402815	DGKB	0
ENSG00000136267	ENST00000403951	DGKB	0
ENSG00000136267	ENST00000406247	DGKB	0
ENSG00000136267	ENST00000407950	DGKB	0
ENSG00000136267	ENST00000437998	DGKB	3
ENSG00000136267	ENST00000444700	DGKB	0
ENSG00000136270	ENST00000258770	TBRG4	0
ENSG00000136270	ENST00000361278	TBRG4	0
ENSG00000136270	ENST00000395655	TBRG4	0
ENSG00000136270	ENST00000461363	TBRG4	3
ENSG00000136270	ENST00000475893	TBRG4	3
ENSG00000136270	ENST00000478532	TBRG4	3
ENSG00000136270	ENST00000482285	TBRG4	3
ENSG00000136270	ENST00000483615	TBRG4	3
ENSG00000136270	ENST00000494076	TBRG4	0
ENSG00000136270	ENST00000495078	TBRG4	3
ENSG00000136271	ENST00000258772	DDX56	0
ENSG00000136271	ENST00000415758	DDX56	0
ENSG00000136271	ENST00000421223	DDX56	0
ENSG00000136271	ENST00000431640	DDX56	0
ENSG00000136271	ENST00000433257	DDX56	3
ENSG00000136271	ENST00000446987	DDX56	0
ENSG00000136271	ENST00000448192	DDX56	3
ENSG00000136273	ENST00000258774	HUS1	0
ENSG00000136273	ENST00000432325	HUS1	0
ENSG00000136273	ENST00000432627	HUS1	3
ENSG00000136273	ENST00000433977	HUS1	0
ENSG00000136273	ENST00000436444	HUS1	0
ENSG00000136273	ENST00000442024	HUS1	11
ENSG00000136273	ENST00000446009	HUS1	3
ENSG00000136273	ENST00000458191	HUS1	0
ENSG00000136274	ENST00000490531	NACAD	8
ENSG00000136275	ENST00000258776	C7orf69	0
ENSG00000136275	ENST00000418326	C7orf69	0
ENSG00000136279	ENST00000411855	DBNL	0
ENSG00000136279	ENST00000429716	DBNL	0
ENSG00000136279	ENST00000432854	DBNL	7
ENSG00000136279	ENST00000439815	DBNL	8
ENSG00000136279	ENST00000440166	DBNL	4
ENSG00000136279	ENST00000441840	DBNL	0
ENSG00000136279	ENST00000441904	DBNL	8
ENSG00000136279	ENST00000448521	DBNL	4
ENSG00000136279	ENST00000452661	DBNL	3
ENSG00000136279	ENST00000452943	DBNL	4
ENSG00000136279	ENST00000456905	DBNL	4
ENSG00000136279	ENST00000458579	DBNL	12
ENSG00000136279	ENST00000464762	DBNL	0
ENSG00000136279	ENST00000468694	DBNL	4
ENSG00000136279	ENST00000485932	DBNL	8
ENSG00000136279	ENST00000490734	DBNL	4
ENSG00000136279	ENST00000494774	DBNL	4
